Key;Item
XA8F1FC25D34D426DA4225E53273005CB;{"left": "resportar", "right": ">", "_hash": -4718042919609953206}
X13C400DC19A44849B18756A368735F71;{"left": "tresportar", "right": ">", "_hash": -6298292880178719863}
XF8BAF89C73A8488BBE008E3668748C8D;{"left": "sportar", "right": ">", "_hash": 5821132355898835171}
X6152281B539A4EC89E2B876A412BD70F;{"left": "esportar", "right": ">", "_hash": 8123678296818544043}
X20D0CF0DA1424A319D9A9AA9EAF16EFB;{"left": "<tresportar", "right": ">", "_hash": 5042832654692956503}
XD5D434336EE34608A4793D88F211EBB7;{"left": "<amalar", "right": ">", "_hash": -1176689353122945097}
X855E154FDBC84D609524925DA77B7329;{"left": "malar", "right": ">", "_hash": 2470956606722785885}
XF681BD8A566B4F5ABF3A56D035A26EAA;{"left": "amalar", "right": ">", "_hash": -7148297372667817997}
XCA8F01E108D14B18B16186984A1D1CCB;{"left": "vilgar", "right": ">", "_hash": 3694072030807878902}
XD13198FDDBBA43699AF26B2A41B69F5C;{"left": "lgar", "right": ">", "_hash": 2116425584872906217}
X912829BD4CE947979416E19E87DD6A07;{"left": "avilgar", "right": ">", "_hash": 7514943114080883237}
X702BF8B605BB435F8DF7D19E86808ED9;{"left": "<cavilgar", "right": ">", "_hash": -5325746154983236785}
X92E50F6976F5421B96F997584C46BE75;{"left": "ilgar", "right": ">", "_hash": -5267088557217602250}
X7DA84E93B0C347D19833B90C823848F0;{"left": "cavilgar", "right": ">", "_hash": -6158635660859848860}
X96DEE435DFEC4FDA9485B4A13DCECF9B;{"left": "esar", "right": ">", "_hash": 157237788486630039}
XBFB79FE4E410413781E4AD953D66488D;{"left": "besar", "right": ">", "_hash": -2131866031363967742}
XF48F36F1EE4A408D98DC9EDAAE2D616E;{"left": "<besar", "right": ">", "_hash": -7714897571490980549}
XAE814274E461433F91AD917C007046FB;{"left": "var", "right": ">", "_hash": -8771899389092856291}
XB5AD6B997DDF477FADDA286854005AC0;{"left": "lavar", "right": ">", "_hash": -3309393125426596301}
X0F05D79904B34432833044110735F53A;{"left": "clavar", "right": ">", "_hash": -2449594291724644927}
XEE29294EBD464C31B5A65D1AB48E2BD2;{"left": "avar", "right": ">", "_hash": 3565479827349960654}
XC5099C90E0924D5CB8CBDDC1117DBE3C;{"left": "<clavar", "right": ">", "_hash": 8501960428626195018}
X736581B1728F4823B668E14B8F641F3E;{"left": "uyar", "right": ">", "_hash": -2594519472149685892}
XFE5BBD5953E44E218DFA0E58B1FD1013;{"left": "puyar", "right": ">", "_hash": 1849866666502751764}
XF1883CF4B3794E098B711BBD65FFD14A;{"left": "<puyar", "right": ">", "_hash": -7167240698783867130}
X142B55700A86408B84199A677CE34B2F;{"left": "ugar", "right": ">", "_hash": 3758567031985236641}
XEA800E3488C94AF5B75B37F52012F82E;{"left": "xugar", "right": ">", "_hash": -6739974667473819953}
X428DF932D7F148389BEE348396841FE9;{"left": "<xugar", "right": ">", "_hash": -7634657698395173661}
XCD442BBF69424E96B7B2F0FBA6D5BD8B;{"left": "mosar", "right": ">", "_hash": -8895111159267349644}
X2E16E4B85622448D9E63CEDC91FFAE37;{"left": "<amosar", "right": ">", "_hash": 5195331062765495680}
X68200AC1C6F94D7F8E2B2B73AD31D7E2;{"left": "amosar", "right": ">", "_hash": 8694681061375004692}
XB9D6B729F7EE4CBA90B21FF76D67168E;{"left": "rder", "right": ">", "_hash": -2178101797170344224}
X8FCE090952F840E9B4F233C71CE85DD8;{"left": "arder", "right": ">", "_hash": 2428397054214794854}
X601090F55806434C808F1AFDAEE87F82;{"left": "<arder", "right": ">", "_hash": 2631494408730759148}
X99F6CED597B645269B1E623AA96000A1;{"left": "cortar", "right": ">", "_hash": -7740029935293852505}
X562484EB275B49E29C9630CE8C59F8B2;{"left": "<cortar", "right": ">", "_hash": -1615528512940898470}
XDD6A64727BD2481A856B8E09252D7B65;{"left": "olir", "right": ">", "_hash": 1869333468939733044}
X02E91781B60545019B88CC59D39A9EDD;{"left": "bolir", "right": ">", "_hash": -4239785977246962602}
X2C6D1F8AB7524FD49D3A4D10A9EA46ED;{"left": "lir", "right": ">", "_hash": -7883906030680506146}
XBBF86309847545C4A4BCE3015ADA565F;{"left": "abolir", "right": ">", "_hash": 5963576841750407524}
X1835ACBB7A9149B488DBE45F9B7B8D4E;{"left": "<abolir", "right": ">", "_hash": -4620885707959472641}
X9C0605705F2C43E5852618726EFBBE4B;{"left": "<sentar", "right": ">", "_hash": 3307328226058900074}
X890DE3F6A626410CB283F45500C332E2;{"left": "sentar", "right": ">", "_hash": -7194649486225332638}
XD6E29671E1FC41A78205ADF6EBC07FE9;{"left": "collechar", "right": ">", "_hash": -5631690395094829518}
XCC51119D833F4681AECFE3B4924B2CEA;{"left": "lechar", "right": ">", "_hash": 1927035735219965930}
X154995F9B34F4072BAEB008CBF434316;{"left": "ollechar", "right": ">", "_hash": -1119994902037262804}
X983FB746D8BD437FA806441CDF9B3556;{"left": "llechar", "right": ">", "_hash": -3159300094193197757}
XFFFDC9D6CE22496A80B6072C10B1542C;{"left": "omitar", "right": ">", "_hash": -8699184351617854522}
X4518DC4886FC45E087E76E70C147A38C;{"left": "vomitar", "right": ">", "_hash": -8369214030023671273}
X031296945CE247B09905C3B6C1B8EACA;{"left": "<vomitar", "right": ">", "_hash": -5016186034098068665}
X75BB52A18F424C50BADFAD91DC62E38E;{"left": "mitar", "right": ">", "_hash": 2794581621462862687}
XD1EC6CEA7F9C4B2499A67DE0DE5110A2;{"left": "escoyer", "right": ">", "_hash": -3108745743750779912}
X2A7BADFBAA364EDC964F973A4CD1FFA3;{"left": "scoyer", "right": ">", "_hash": -1903043971929221913}
XADB57C7DA1A5433E9B2D1AC6B53A5269;{"left": "<escoyer", "right": ">", "_hash": -7028425599144255681}
XC1DF080634C0404896314588AE71F52F;{"left": "niar", "right": ">", "_hash": -5156031887112597384}
X7F7F168922194FFFA2D4DC7BC596BE3A;{"left": "braniar", "right": ">", "_hash": 6563490987361071301}
X1DB1D5052C794DE2B8773C3E15F9E967;{"left": "<braniar", "right": ">", "_hash": 7194542297115144919}
X6A81B86D80BD488BABCF7D0F43CD1FCD;{"left": "raniar", "right": ">", "_hash": 5409994074759519395}
XFEB12B3881454B819EB625A00354577A;{"left": "aniar", "right": ">", "_hash": 3298431205711444977}
X8B0E125D414B4BA5AC51AAC0F2187BE9;{"left": "iarrar", "right": ">", "_hash": 513637895159879383}
X74697419DAD3445A83001EB45F0E060E;{"left": "<ciarrar", "right": ">", "_hash": -3631469592077121115}
X1B2827E4F14448179CA6A523ACCEC578;{"left": "ciarrar", "right": ">", "_hash": -1015477218850637831}
X0EA3CE936DC8477C93D639C1FD57F43A;{"left": "entamar", "right": ">", "_hash": -4750238237967021071}
XCF75E69F41FE438AAAB85E0A73B13221;{"left": "tamar", "right": ">", "_hash": 8913375580587627980}
XE1090D2FF0A044218B5DAA90218CDA1A;{"left": "<entamar", "right": ">", "_hash": 7969630149172311808}
XC573A35C0A9F4C76B8DF855863AB1AEB;{"left": "amar", "right": ">", "_hash": -954954735963557014}
X31A680DD0392470286774609C64AF9ED;{"left": "ntamar", "right": ">", "_hash": 986974216407811091}
X3AED61676F7E4142AA5BA4D40F8DCF87;{"left": "semar", "right": ">", "_hash": -1249025964762022988}
X46B30498488046738E6CB8E8F607C197;{"left": "emar", "right": ">", "_hash": 2983760527075403238}
X04F1BD32ECF441AFA5173E3892462793;{"left": "<semar", "right": ">", "_hash": -8283256730035379049}
X79685CA0C147412CAE5162955DC18418;{"left": "<a\u00f1iciar", "right": ">", "_hash": -1659713372463290063}
X3040E5FF563D488AAAB6E38883D68F7F;{"left": "\u00f1iciar", "right": ">", "_hash": -8494578044298846812}
XB59DE87224BD40D494A57A8B3002C3DB;{"left": "a\u00f1iciar", "right": ">", "_hash": 1531723146699188780}
XEAB04F29A0AF40E0881881198FDE25BE;{"left": "cambiar", "right": ">", "_hash": 3726056924548921674}
X0DEB9B65DBC549ED81F1CC4D6B406FC5;{"left": "mbiar", "right": ">", "_hash": -7013152511687630872}
X7CFF8BF5896A48A4A8B86AB0F248B594;{"left": "<cambiar", "right": ">", "_hash": -2835046740097952179}
X15A297DD1E7D42F4B5DFE2F290CE5F4A;{"left": "ambiar", "right": ">", "_hash": 2521704907594960572}
X6DDCD7A15097478486819CA18220F42F;{"left": "biar", "right": ">", "_hash": 4991262696804356220}
X20BFCE3C22484CC5B4C58EC248B0DA0A;{"left": "<acompa\u00f1ar", "right": ">", "_hash": 935248172926464858}
X15D2504DE2B145309759A6BD7975663B;{"left": "acompa\u00f1ar", "right": ">", "_hash": -5567426633215102334}
X7D9A31C3E3504BFFB763AF81AE4F16FF;{"left": "ompa\u00f1ar", "right": ">", "_hash": 5063441476724563530}
X6E5488D07CFE4B7B9C75840742BE7AFC;{"left": "mpa\u00f1ar", "right": ">", "_hash": 2390493525467094952}
X46299A3AB6014A7BB04F0CF1AD486D18;{"left": "compa\u00f1ar", "right": ">", "_hash": -4280211346234115875}
X587E387C7ACA40B5A8727F3A450B2B5F;{"left": "pa\u00f1ar", "right": ">", "_hash": 204472066239429351}
XA6D0505B86A440A6AAF4A5A82F3B34BB;{"left": "buscar", "right": ">", "_hash": -7320628524920820922}
XA24F5DE52EF541AF9E4322D5A3B08A2F;{"left": "uscar", "right": ">", "_hash": -959398953463897475}
X4150000F31CD43408B1D992C24D02B65;{"left": "<buscar", "right": ">", "_hash": 6282002855570991321}
XD290344B6C83405996864DE591F34D2E;{"left": "scar", "right": ">", "_hash": -4366231336980215489}
X308F0C02F3AD4FAC9EE2D99041FE60B3;{"left": "remar", "right": ">", "_hash": -4749192294022173402}
X2D0881E247C7475FBA8A86235727F4D8;{"left": "<remar", "right": ">", "_hash": 5962646990050052607}
XEDE0F425AD9D44D6A6821D0B6F71C3B0;{"left": "desendolcar", "right": ">", "_hash": 8130036587990585769}
XE4665BCB951E4D289A15FD10FD8FAF54;{"left": "sendolcar", "right": ">", "_hash": -7896554292028846651}
X999C960DB3704766B07BA9DF279B0466;{"left": "<desendolcar", "right": ">", "_hash": 4779414055729638806}
XF3BC04BC45AB4E4D81B5A4669B5DC10B;{"left": "esendolcar", "right": ">", "_hash": 1822328713378528070}
X959C327A714A43BDAF24F7CE9FB9B851;{"left": "slladar", "right": ">", "_hash": -8546534465509667017}
X64CF3AF35E3847F99F403292B4E29A1F;{"left": "eslladar", "right": ">", "_hash": 2491024109939457273}
XF9C7E3A1D2854D0F9DF34EAEE35AD770;{"left": "<treslladar", "right": ">", "_hash": 8263330329443490330}
X5E2AEFD0C97A466CBA71BF6502C52E33;{"left": "reslladar", "right": ">", "_hash": -310725580215244061}
X1B11F9AB9EE447ACBA71E09D094DACFF;{"left": "lladar", "right": ">", "_hash": 4753561094462827082}
X79EEF60308514318A3A3F7F98A630149;{"left": "ladar", "right": ">", "_hash": 1321113205739877927}
X468D675FA22143C0893DE778C4524497;{"left": "treslladar", "right": ">", "_hash": 6151860103099023928}
X4A6DA5D8BE744572BEEFE6F252D08F61;{"left": "adar", "right": ">", "_hash": -8018231745018904114}
X4681808D64BB49A7B1E76028B3EC8E91;{"left": "mancar", "right": ">", "_hash": -6472612942742840266}
X4BC95EB169E142A8821FE7B14098B159;{"left": "<mancar", "right": ">", "_hash": 8885420242872326175}
X598B4AC4A67546FB836A850F2385B6F4;{"left": "ancar", "right": ">", "_hash": -4566391431099013916}
X282C85ACADC54C539D06E0D4271D3568;{"left": "pagar", "right": ">", "_hash": -2872467502665069438}
X6EFE8869A2724D71828A2E6C21C63677;{"left": "<pagar", "right": ">", "_hash": 6462418397968022904}
X138127CFE95E4384BEE6D7F477972A3B;{"left": "torturar", "right": ">", "_hash": -3775575943893351338}
XD4D909E9FB084AB9915EBFDC8B3DD8A4;{"left": "turar", "right": ">", "_hash": 5298522348015698170}
XEE4F34AE6D014586823D91CB4A561B0D;{"left": "orturar", "right": ">", "_hash": 3312168280885751753}
XAD6AE2A6F7224942ACDFB49B6F9225C1;{"left": "<torturar", "right": ">", "_hash": -116291057050239293}
XD5B2FE8A34F84B54A178D0B600713601;{"left": "urar", "right": ">", "_hash": 168205401692188939}
X51EADCB9D9064ED3837997AC482045D4;{"left": "rturar", "right": ">", "_hash": 6844939253092158647}
X2F3C210BB8504317A458E439E07A6722;{"left": "dexar", "right": ">", "_hash": -567606144641686796}
X4EE9628CA8C24927B119B36CA4318E1D;{"left": "exar", "right": ">", "_hash": 6567964722393858411}
X4B0E8BC4407441519DFF861F999F32C1;{"left": "<dexar", "right": ">", "_hash": 5068512379530900855}
X9DCC64DA60474B439FE1C6C2D03FCE92;{"left": "<bailar", "right": ">", "_hash": -4907103082322782323}
XBF99F5DB24674B728EA2AF5C52D7F4EB;{"left": "bailar", "right": ">", "_hash": 4992213227778146657}
X7726146E86634B999AB46139CBE5307F;{"left": "ailar", "right": ">", "_hash": -1191861104433008135}
X44F68322BEF341EEA2196BC51C3577B3;{"left": "lordiar", "right": ">", "_hash": -7460566578346362507}
XFC9F8B7396E04384B537B6A829A9FE22;{"left": "<bilordiar", "right": ">", "_hash": -5302100400271793439}
XC601842D1DC24082B31EBADDD7639EC7;{"left": "bilordiar", "right": ">", "_hash": 3731891447280571835}
X02ED01FE16D84BD488B93B37698E793E;{"left": "ordiar", "right": ">", "_hash": 541897948931986456}
X121BB564675E4DFC9F948A4434220883;{"left": "ilordiar", "right": ">", "_hash": -6495256241399506773}
XD6521D7331294B949B609432C9D3BA47;{"left": "rdiar", "right": ">", "_hash": 2285141907181971529}
X28C40F6855394318B78745839B6EBE3F;{"left": "<querer", "right": ">", "_hash": 2978822313065313537}
X3E9A2ACCBBFD4B34AC6AF665C14ECE7E;{"left": "querer", "right": ">", "_hash": -852768394524006240}
X2FBF1C9397214C889BC35224289C0987;{"left": "uerer", "right": ">", "_hash": -1551574078897232857}
X278FCA1E599C4442903111403B3FE15F;{"left": "rer", "right": ">", "_hash": 1766818792238575912}
X73A05C73A0CA4B61A874D01D952C1A18;{"left": "erer", "right": ">", "_hash": -2349191951215035575}
XEEBCFE38EE97434D9293E56E8387AAD8;{"left": "<veraniar", "right": ">", "_hash": -9050075454236412235}
X88C0B55F04A84E5FB4607E276F8BEF72;{"left": "veraniar", "right": ">", "_hash": 7733647782728145438}
XD15BBF7791034C8FA3FD3C8EC7EBE7E8;{"left": "eraniar", "right": ">", "_hash": 1513950029816580748}
X24A54803689441B596D1B0333AAAB31A;{"left": "liar", "right": ">", "_hash": -2896710016510098563}
X33CFA6FF12474FE2978CBD3C09976C04;{"left": "aliar", "right": ">", "_hash": -5725861220398738459}
X717BCD304E4C4496B68C76887AEE8AD6;{"left": "<saliar", "right": ">", "_hash": -1143248226910334711}
X314CF5A736BA4BC3A5CE2D3F6B94978B;{"left": "saliar", "right": ">", "_hash": 5209771067821546324}
XCF0847A5E20843E7AA6AB6A3AC886365;{"left": "ubilar", "right": ">", "_hash": -6508030076936377055}
XCD3A985C59354E3BA09B5AF82517A3F7;{"left": "xubilar", "right": ">", "_hash": -5926879494502859072}
X026E7F084F6E43FBA73A2C50E984F11E;{"left": "bilar", "right": ">", "_hash": 3199820796908226296}
X64FB8C00BD174AA8BDF788C05570DEB5;{"left": "<xubilar", "right": ">", "_hash": -5227975088918616899}
XD6BA90A17FA54C6C99EAA355417C5889;{"left": "boriar", "right": ">", "_hash": -5816622975578443025}
X8B74D9F9EA1D4D55AB7BF9C22D80840E;{"left": "oriar", "right": ">", "_hash": -2465728259202141555}
X1C3D1E02CE9F478CAD8F14F29F265A01;{"left": "lboriar", "right": ">", "_hash": -5412695765023865516}
X310350DA4CCD40CBAF49D21EA911C742;{"left": "alboriar", "right": ">", "_hash": 1763870875078569772}
XDF0D72EADA6943B8B933E30E793899EC;{"left": "<alboriar", "right": ">", "_hash": 4654498416168450177}
XD2727522626C4F9AACF555B789A76877;{"left": "<es\u00f1alar", "right": ">", "_hash": 1457145298413703335}
XFA825C582A6A4A55ABA6741D583D21F2;{"left": "es\u00f1alar", "right": ">", "_hash": 171012754353870441}
X8D265BF1701E4FA188B52CAA7BDE0FDC;{"left": "s\u00f1alar", "right": ">", "_hash": -5577922226484227228}
X6B73ADAA89394D229FDF4D9D8DE6FD90;{"left": "rotar", "right": ">", "_hash": -3122087490137413081}
X6BF2DB87B6E64A15A51C657F3D725BC6;{"left": "<frotar", "right": ">", "_hash": 144346502529522704}
X3FE47322229942BF935C6BA83719EAC1;{"left": "frotar", "right": ">", "_hash": -3962028080832372189}
X73B94B74A37D49BFAEE9D6790C38248A;{"left": "mudar", "right": ">", "_hash": 8133878230351421039}
XB52EB73283E14A398636932C53E5A36A;{"left": "iaxar", "right": ">", "_hash": -2610575629775628929}
XB1826BC2193E4024B95CFF175983817A;{"left": "viaxar", "right": ">", "_hash": -7019048375711249935}
X67CC0368DCAC4EA6B8498B09D360E7B5;{"left": "<viaxar", "right": ">", "_hash": -3631721002430445978}
X9E4E10DEA78F4072B2D26AAD308A36D7;{"left": "<parar", "right": ">", "_hash": 1043484806066609879}
XF6245233066041F0B8B33E9BC7AB020E;{"left": "ntrar", "right": ">", "_hash": -2987721868914045930}
X765459E006BA46B9B8711C2C73E2289C;{"left": "<entrar", "right": ">", "_hash": 9166032900383473456}
XC50A2D5E4A3F4CF890E520F15C362D6D;{"left": "entrar", "right": ">", "_hash": 5838342483752646596}
XF6182897847C4CF6998B23A62AC8D817;{"left": "<tar", "right": ">", "_hash": 7015873939452641556}
X9936BB77303945DE8BCBA6F0DCD05327;{"left": "lladrar", "right": ">", "_hash": -1110251709374624082}
XBFE4F7131CED41BF98A098E59CBB0D01;{"left": "ladrar", "right": ">", "_hash": 4911460701836116867}
X892CA7A0C6F349A389FBFDCC0014652F;{"left": "adrar", "right": ">", "_hash": 246463847102346767}
XF75C3EEDDD7F4814B25726D62B04C551;{"left": "<lladrar", "right": ">", "_hash": -4956719254810978619}
XD739B483E1544751B5F3DAB2698C2464;{"left": "dudar", "right": ">", "_hash": 2353716210926865984}
X380230903A934A22A4BB171B0F7673DE;{"left": "<dudar", "right": ">", "_hash": -5338024469604769867}
XC8104CA851B34F11B33FE8A4480B605F;{"left": "trevistar", "right": ">", "_hash": 5340761716258137795}
XD6C05704787E40838F08BF11A469702E;{"left": "entrevistar", "right": ">", "_hash": -565036648090887109}
X41C45AC7E3764FA685A885DF6B40C4D0;{"left": "revistar", "right": ">", "_hash": -5082036688997641961}
XFACACD84FFE54EB2B485D6EE8785EB3F;{"left": "ntrevistar", "right": ">", "_hash": -2866838328370417188}
XD49189498A0C4C0EB7BF2AC3A76B899D;{"left": "<entrevistar", "right": ">", "_hash": 1253237626267264773}
XA901C0A1EE4F46D2A6B3A3AF5A88E35F;{"left": "evistar", "right": ">", "_hash": -5825113391104895027}
X2A45775F738C4E6BB9BAE439C2E4ED75;{"left": "vistar", "right": ">", "_hash": 2448936534667782422}
X91E9E17FF41E4EB88666E265C25520E9;{"left": "<atropellar", "right": ">", "_hash": -3409801577384951466}
XDFDFD713FF5A476A8A53020E4479D614;{"left": "tropellar", "right": ">", "_hash": -7121093802012708483}
X7344240A3C594D6C9AEF3A8AD4284EA0;{"left": "ropellar", "right": ">", "_hash": -1752101521892820887}
XA50DEE01DC6E4A4EA8A6647A66D5F9AC;{"left": "opellar", "right": ">", "_hash": -2812810545279432147}
XF55805674F8947C7BFCE5F797E5D1532;{"left": "atropellar", "right": ">", "_hash": 6557061228078671311}
XB1F0450F0C1644279647784E8AE7C752;{"left": "pellar", "right": ">", "_hash": -4097983230783801257}
X25C91D79A2784965B59CF9184F4A0E8D;{"left": "ugurar", "right": ">", "_hash": 3471629736110320531}
XC8CC949D0E3846A383386866B5FFAA3A;{"left": "naugurar", "right": ">", "_hash": 1604656700448471272}
XEAD2360E1DE14032B7B839B46DAC1AB2;{"left": "inaugurar", "right": ">", "_hash": 3809028154563702332}
XCD5B230F97C448C89AD55A7D05A5381D;{"left": "augurar", "right": ">", "_hash": -5088126932339216452}
XC5EBFE96AA7A4479BC0DC41E0EA8A973;{"left": "<inaugurar", "right": ">", "_hash": 5266306299580346172}
XA41045136FD648EC9E25DED991B235F8;{"left": "gurar", "right": ">", "_hash": -188122302564033832}
X34F4DD7D81BF4FF38123104A1F07C636;{"left": "ptar", "right": ">", "_hash": -7089293177217428368}
X2E63FA837DF9437297A56120626F9FDD;{"left": "<aceptar", "right": ">", "_hash": 2863140127818293671}
X60FC9DB146304C19BEA10FD86ACA3667;{"left": "aceptar", "right": ">", "_hash": 2115052935364932232}
XCA143A2ADE5B4C79B5608171E6E7505F;{"left": "ceptar", "right": ">", "_hash": -534197756750985982}
X7B8FEB014C134BBAB5109235C4196430;{"left": "eptar", "right": ">", "_hash": 8657020099456285202}
X255F429D68B4485EB45327D6C977A5A1;{"left": "<acoyer", "right": ">", "_hash": 455288754514604020}
X47FCAFA2ABB7483A94E85EC72629C40B;{"left": "acoyer", "right": ">", "_hash": -962004259590288680}
XE3CC83F1F37B439DA16910518766D0F3;{"left": "idar", "right": ">", "_hash": 4207242751765479576}
X3FE1AAA9E58C4D2CB37C54004B6D8E43;{"left": "aidar", "right": ">", "_hash": 2205293366246702389}
X25E5A99A94194A3FA6B91A52B1E88F86;{"left": "<aidar", "right": ">", "_hash": 5993710028276174791}
X5235934BF9B74C369EF63FAF4A2443D6;{"left": "lincar", "right": ">", "_hash": -4744141742496545580}
XA372A9CAB96D4DA7854F6F483DFCC595;{"left": "<blincar", "right": ">", "_hash": -2305100866531398016}
XBC8FCB231AAF4F918A54A6D17DF7296B;{"left": "blincar", "right": ">", "_hash": 5397386975435862888}
X2253ED32C1924FE6BD542B23B322F966;{"left": "linizar", "right": ">", "_hash": 248920569437114591}
XCB8FF941099747E5A405565092BFA872;{"left": "polinizar", "right": ">", "_hash": -8368653482892284809}
XA0592A0227B544C6A7F879EF938A5FFA;{"left": "inizar", "right": ">", "_hash": -275006101794101682}
X7F716E544E044DC0B35E4E40C244F2C9;{"left": "<polinizar", "right": ">", "_hash": 1138445637754981816}
X8B531C85655E47F094FA57F585FE3189;{"left": "olinizar", "right": ">", "_hash": -7411649687763359378}
XB33ECCC4DCB34A7A8B53959ED3700A9E;{"left": "lendar", "right": ">", "_hash": -7616496227231147567}
XE5E45813056A47F487A45138746FA807;{"left": "llendar", "right": ">", "_hash": -8530581783929228354}
X5A73CAE43F7A4E4E8AD637A1E0942713;{"left": "<llendar", "right": ">", "_hash": 6601827757271017374}
X3EB6A5A812DA4CBFABCEF11A2074010D;{"left": "endar", "right": ">", "_hash": -4837168154028759714}
X866719445B294F9DB5DA9199CCB3A652;{"left": "<finar", "right": ">", "_hash": -3014726914822661440}
XFE7A955EF74C466392F3498011A7D002;{"left": "finar", "right": ">", "_hash": -4376755023903199743}
X0D56927C4A1A427CA7CD93CDDF5291FE;{"left": "alucar", "right": ">", "_hash": 8592982950638830292}
X5C3D96EABDEF4EAFA1FB42E24FF1F7AE;{"left": "falucar", "right": ">", "_hash": -1781741719176513098}
XB107A26CC3D84CDB995ABB99FDDC13E3;{"left": "afalucar", "right": ">", "_hash": -5889913837603112250}
X13BAA016BFB649F79C0E6D144B2AD672;{"left": "<afalucar", "right": ">", "_hash": 8580691799372803377}
XAA90EE1E1DD74382B6B2C048E19D1FF0;{"left": "<ganar", "right": ">", "_hash": 7842434262416292902}
XE81781549DED469E8002C6CBE39D90F1;{"left": "anar", "right": ">", "_hash": -7118460275729028683}
XC15B815088534FF8851938DB78D27B2D;{"left": "ganar", "right": ">", "_hash": 7802364465959201708}
X6A9B231B968149B1B9A778C23CEF7955;{"left": "<ximir", "right": ">", "_hash": 5246376859639157061}
XA70C5260D6124B1A851C83542FA7349E;{"left": "mir", "right": ">", "_hash": 444408342572765405}
X903E4E9C8C374C578BA1AB9718D8D846;{"left": "imir", "right": ">", "_hash": -655764666451854773}
X4254FD696E104AFABF4C3AD652161A41;{"left": "ximir", "right": ">", "_hash": -201104632250969923}
XD6A27EE9EDC849B6803EE27A4CB57E58;{"left": "exiliar", "right": ">", "_hash": 3825928183520430931}
XADF26BAA5D984EB0AC77D6C8605AF367;{"left": "xiliar", "right": ">", "_hash": -1482844524272539936}
XF03702AA3E48472C888AAAE814F250A9;{"left": "<exiliar", "right": ">", "_hash": 801914555855726772}
XD963DED50E66400B91FA09C737CA96E5;{"left": "iliar", "right": ">", "_hash": -2407125806708852057}
XCFD2D048E9EA48DE922E7E6F14D0CCC7;{"left": "ordenar", "right": ">", "_hash": -5648032786890675025}
XFC9F677BB63047A988A7B6FA265D5150;{"left": "<ordenar", "right": ">", "_hash": 3899974370294899850}
XB1525CE60EF142E8B9A2F6A5B23F0205;{"left": "rdenar", "right": ">", "_hash": -7381089784286742040}
X4AC159F346E1468C9853EC31F0CE0BF0;{"left": "axudar", "right": ">", "_hash": 577505035685929507}
X0348C4A55E934E3085C9F0ED4FDB1441;{"left": "<axudar", "right": ">", "_hash": 1617998811911979155}
X27AC5B567C8644F784CD677E87CE3F63;{"left": "xudar", "right": ">", "_hash": -1669782873655304302}
X248E91D58CC44AF2BC6C4D2F07629944;{"left": "pescar", "right": ">", "_hash": -2025817086673292337}
X1D416CA99B23441D9186504214D91C85;{"left": "escar", "right": ">", "_hash": -4564346162956583688}
X49F9862BF4C743399252E2152B34E399;{"left": "<pescar", "right": ">", "_hash": 6208845080986318056}
XB202BFB9233740F6829D3C24A2B41F29;{"left": "<afitar", "right": ">", "_hash": 9068276610578419112}
X3985094E7A89452D82ADFDC4E60FE49E;{"left": "afitar", "right": ">", "_hash": 5300198753217963410}
XEBCAEDCDAACC432AA52CCE64E12CFFD8;{"left": "fitar", "right": ">", "_hash": 3757092310266357842}
XEB692FA551F946EDAEB794BB89CF4162;{"left": "responder", "right": ">", "_hash": 2086657844307965710}
XE998587E6E4947E0A925E19C393FCC39;{"left": "ponder", "right": ">", "_hash": 6685973319881905278}
XA6AE5C0EA48240ECAFB8B606AADB12B0;{"left": "sponder", "right": ">", "_hash": -1994948532949302494}
X2FF9717A55A142558187C835432E9E2B;{"left": "<responder", "right": ">", "_hash": 2263529836175542784}
X1E93042A941F41B58B0807AD02A4543D;{"left": "onder", "right": ">", "_hash": -1675783680414441772}
X996FB3D82A8241D69C9248737B0B5D7D;{"left": "esponder", "right": ">", "_hash": -6454147260580194341}
X61EFC792E071422CB33F15842B72A347;{"left": "<forzar", "right": ">", "_hash": 3755349819056615668}
XEE24293E28E645C9B802B574B1230373;{"left": "rzar", "right": ">", "_hash": -2223870687733261479}
X04CEBE0197C34625A694BFEA02B62E32;{"left": "forzar", "right": ">", "_hash": 7053754110038645657}
X8AE3E231898F4D8EA2BA7F822E4AAEEA;{"left": "orzar", "right": ">", "_hash": -7421833272734847434}
X21E0F7B5B95D40FFBC90E4AC135AEC02;{"left": "<vacunar", "right": ">", "_hash": 6346941160702978739}
X4131AA174DF64AD4BACE730B92C9212A;{"left": "cunar", "right": ">", "_hash": -7149765837145889517}
X33126FC4C414432593901C13F497918A;{"left": "vacunar", "right": ">", "_hash": 3468561003376263708}
X2164495337EE43AC803393323AE1EDE8;{"left": "acunar", "right": ">", "_hash": 8348757575322122062}
X24E0F853CDF04E5FB6BCF28DE9522EAD;{"left": "yorar", "right": ">", "_hash": 2450799331895849020}
X5B0B7020491148CE8AACF1A66838BD97;{"left": "eyorar", "right": ">", "_hash": 599847235774798064}
XDE8CEDC480C44B518C98221832025581;{"left": "meyorar", "right": ">", "_hash": -7580101073883316012}
XDA6923747D88487F8B93381A6F140E25;{"left": "derivar", "right": ">", "_hash": -4476954657882861790}
XC6FCEA8063DB443B9B62AAB6924C376B;{"left": "<derivar", "right": ">", "_hash": 7458308106662573433}
