^ < k e r é k p á r a l k a t r é s z [ N,IN+ALL,SG ] INS(be) > $
^ < s z e m a n t i k [ N,TERM,SG ] DEL(a) > $
^ < s z e m a n t i k a [ N,TERM,SG ] INS(áig) > $
^ < e l ő f e l t é t e l [ N,AT+ALL,SG ] INS(hez) > $
^ < m u t a t v á n y [ N,TRANS,PL ] INS(okká) > $
^ < h e l y s z í n [ N,TRANS,PL ] INS(ekké) > $
^ < v i l á g b a j n o k s á g [ N,FRML,SG ] INS(ként) > $
^ < é r t é k e s í t [ V,COND,PRS,INDF,2,SG ] INS(enél) > $
^ < s a k k b a j n o k s á g [ N,FRML,PL ] INS(okként) > $
^ < p r o f [ N,TRANS,SG ] INS(fá) > $
^ < f o k h a g y m [ N,PRP,PL ] DEL(a) > $
^ < f o k h a g y m a [ N,PRP,PL ] INS(ákért) > $
^ < h a b c s ó [ N,DAT,PL ] INS(kokna) k > $
^ < s t á t u s [ N,INST,SG ] INS(sal) > $
^ < b o r d á s f a l [ N,AT+ALL,PL ] INS(akhoz) > $
^ < s z á m ű z [ V,SBJV,PRS,INDF,2,PL ] INS(zetek) > $
^ < t e e n d ő [ N,FRML,SG ] INS(ként) > $
^ < v á l l a l k o z á s [ N,FRML,PL ] INS(okig) > $
^ < z e n e r a j o n g ó [ N,TRANS,PL ] INS(kká) > $
^ < i d e m p o t e n c i [ N,AT+ALL,SG ] DEL(a) > $
^ < i d e m p o t e n c i a [ N,AT+ALL,SG ] INS(ához) > $
^ < r í t u s [ N,TRANS,SG ] INS(sá) > $
^ < i z z ó b b [ N,ON+ESS,PL ] INS(akon) > $
^ < e l t ö r [ V,SBJV,PRS,DEF,1,PL ] INS(jük) > $
^ < s z ű z h á r t y [ N,INST,SG ] INS(áv) a > $
^ < s z ű z h á r t y a [ N,INST,SG ] INS(l) > $
^ < f e j ő s t e h [ N,FRML,PL ] INS(enekk) é n > $
^ < f e j ő s t e h é n [ N,FRML,PL ] INS(t) > $
^ < e k l e k t i c i z m u s [ N,AT+ALL,SG ] INS(hoz) > $
^ < é r t é k e i [ N,ON+ALL,SG ] INS(re) > $
^ < b é k e s s é g [ N,AT+ESS,PL ] INS(eknél) > $
^ < v a d á s z k u t y [ N,INST,PL ] INS(ákk) a > $
^ < v a d á s z k u t y a [ N,INST,PL ] INS(l) > $
^ < r a k o d ó p a r t [ N,ON+ABL,PL ] INS(okról) > $
^ < a p r ó b b [ N,NOM,PL ] INS(ak) > $
^ < h e v e r ő [ N,ON+ESS,SG ] INS(ben) > $
^ < s p o r t s z e r ű [ N,INST,SG ] INS(vel) > $
^ < g y á r i [ N,IN+ABL,PL ] INS(akból) > $
^ < v á l a s z t ó k e r ü l [ N,ACC,PL ] INS(etek) e t > $
^ < v i s s z a f e j t [ V,IND,PRS,DEF,1,PL ] INS(jük) > $
^ < f e l a k a s z t [ V,IND,PST,INDF,2,SG ] INS(ottál) > $
^ < t á j é k o z t a t ó [ N,FRML,SG ] INS(ként) > $
^ < v á g ó [ N,PRP,PL ] INS(kért) > $
^ < k ö z s é g [ N,IN+ABL,PL ] INS(ekből) > $
^ < a b r o s z [ N,DAT,SG ] INS(t) > $
^ < b o r s o s a b b [ N,IN+ABL,SG ] INS(ól) > $
^ < m e g m é r g e z [ V,COND,PRS,DEF,3,PL ] INS(nék) > $
^ < i r á n y í t á s [ N,PRP,SG ] DEL(a) > $
^ < i r á n y í t á s a [ N,PRP,SG ] INS(áért) > $
^ < g y a l o g s á g [ N,ACC,PL ] INS(okat) > $
^ < s z e r z ő d é s e s [ N,FRML,SG ] INS(ként) > $
^ < s i k á l [ V,COND,PRS,INDF,1,PL ] INS(nánk) > $
^ < s z t o r i [ N,NOM,PL ] INS(k) > $
^ < a d o m á n y [ N,ON+ABL,SG ] INS(ról) > $
^ < c i p ő t a l p [ N,AT+ESS,PL ] INS(aknál) > $
^ < f o l y o s ó [ N,ON+ESS,PL ] INS(kon) > $
^ < b o r s m e n t [ N,ON+ESS,SG ] DEL(a) > $
^ < b o r s m e n t a [ N,ON+ESS,SG ] INS(án) > $
^ < l e g f e r g e t e g e s e b b [ N,IN+ESS,PL ] INS(ekben) > $
^ < a l a p o s [ N,ACC,PL ] INS(akat) > $
^ < r o s t [ N,IN+ALL,SG ] INS(áb) a > $
^ < g y e r e k c i p ő [ N,PRP,SG ] INS(ért) > $
^ < l e á n y [ N,AT+ALL,SG ] INS(hoz) > $
^ < p r i v a t i z á l [ V,NFIN ] INS(ni) > $
^ < z á s z l ó a l j [ N,ON+ALL,SG ] INS(ra) > $
^ < m é z e l [ V,NFIN,1,SG ] INS(nem) > $
^ < ü d v ö z l ő l a p [ N,TERM,SG ] INS(ig) > $
^ < v á l á s [ N,IN+ALL,SG ] INS(ba) > $
^ < ö s s z e k e v e r [ V,SBJV,PRS,DEF,1,PL ] INS(jük) > $
^ < g e n e r á t o r [ N,AT+ESS,PL ] INS(oknál) > $
^ < l e g k ü l ö n f é l é b b [ N,IN+ALL,SG ] INS(e) > $
^ < h ű s é g [ N,ON+ESS,PL ] INS(eken) > $
^ < e g y s z e m é l y e s [ N,IN+ESS,SG ] INS(ben) > $
^ < s z e z o n [ N,DAT,SG ] INS(nak) > $
^ < o l d a l á [ N,TERM,SG ] INS(gi) g > $
^ < k ö n y v k ö t ő [ N,INST,SG ] INS(vel) > $
^ < e m b r i ó [ N,TERM,PL ] INS(kig) > $
^ < s o r o m p ó [ N,AT+ESS,PL ] INS(knál) > $
^ < v í z i s i k l ó [ N,PRP,PL ] INS(kért) > $
^ < i g e n [ N,AT+ALL,PL ] INS(ekre) > $
^ < c é l s z e r ű t l e n [ N,IN+ALL,PL ] INS(ekbe) > $
^ < i m p r e s s z u m [ N,FRML,SG ] INS(ként) > $
^ < i j e d t s é g [ N,INST,SG ] INS(gel) > $
^ < t ö l t é n y t á r [ N,NOM,PL ] INS(ak) > $
^ < k é r d [ V,SBJV,PRS,INDF,2,SG ] INS(j) > $
^ < s z i n t e t i z á l [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < m e l l é k f o l y ó [ N,TRANS,SG ] INS(vá) > $
^ < d z s ö m p e r [ N,FRML,PL ] INS(ekként) > $
^ < k o l o n i á l i s [ N,TRANS,PL ] INS(akká) > $
^ < b ó k o l [ V.CVB ] INS(va) > $
^ < l é l e g z [ V.PTCP,PRS ] DEL(ik) > $
^ < l é l e g z i k [ V.PTCP,PRS ] INS(ő) > $
^ < k o n c e n t r á l á s [ N,AT+ALL,PL ] INS(okhoz) > $
^ < l e g m e g á l l í t h a t a t l a n a b b [ N,AT+ALL,PL ] INS(akhoz) > $
^ < r e c s e g é s [ N,INST,SG ] INS(sel) > $
^ < k o n v e r t á l [ V.PTCP,PST ] INS(t) > $
^ < h o r o [ N,FRML,SG ] INS(gi) g > $
^ < i v a r t a l a n í t [ V,NFIN,1,PL ] INS(anunk) > $
^ < s z i m p l [ N,DAT,PL ] INS(ákn) a > $
^ < s z i m p l a [ N,DAT,PL ] INS(k) > $
^ < f é s ű [ N,NOM,PL ] INS(k) > $
^ < t á r s [ N,AT+ABL,SG ] DEL(a) > $
^ < t á r s a [ N,AT+ABL,SG ] INS(ától) > $
^ < m e g e n g [ V,IND,PST,DEF,2,SG ] INS(edt) e d > $
^ < i g a z s á g t a l a n a b b [ N,IN+ABL,PL ] INS(akból) > $
^ < l e g m e g f o g h a t a t l a n a b b [ N,IN+ALL,SG ] INS(a) > $
^ < e l b o c s á [ V,IND,PST,INDF,3,SG ] INS(tot) t > $
^ < s z o [ N,AT+ESS,SG ] INS(lná) l > $
^ < g a s z t r o n ó m i [ N,AT+ABL,PL ] DEL(a) > $
^ < g a s z t r o n ó m i a [ N,AT+ABL,PL ] INS(áktól) > $
^ < t r e f f [ N,IN+ALL,SG ] INS(be) > $
^ < a p o p l e x i a [ N,FRML,SG ] INS(ként) > $
^ < k i f u t ó p á l y [ N,ON+ALL,PL ] INS(ákr) a > $
^ < b ü f é [ N,AT+ALL,PL ] INS(khez) > $
^ < b i o g r á f i [ N,AT+ALL,PL ] INS(ákr) a > $
^ < k i k a p c s o l [ V,IND,PRS,DEF,3,PL ] INS(ják) > $
^ < s o l y m á s z [ N,DAT,SG ] INS(nak) > $
^ < ő r m e s t e r [ N,DAT,PL ] INS(eknek) > $
^ < a s s z o c i á l [ V.PTCP,PRS ] INS(ó) > $
^ < k i r á l y l e p k [ N,PRP,SG ] DEL(e) > $
^ < k i r á l y l e p k e [ N,PRP,SG ] INS(éért) > $
^ < l a k ó h á [ N,AT+ALL,SG ] INS(zho) z > $
^ < d u p l [ N,IN+ESS,PL ] INS(ákb) a > $
^ < d u p l a [ N,IN+ESS,PL ] INS(n) > $
^ < á r i n d e x [ N,NOM,PL ] INS(ek) > $
^ < t o b o r o z [ V,COND,PRS,DEF,2,PL ] INS(nátok) > $
^ < s z f i n x [ N,INST,SG ] INS(szel) > $
^ < l á t v á n y o s [ N,IN+ALL,PL ] INS(akba) > $
^ < k ö t é s s z ö g [ N,TRANS,SG ] INS(gé) > $
^ < k é s z í t ő [ N,ON+ESS,SG ] INS(n) > $
^ < g ö r é n y [ N,ON+ABL,SG ] INS(ről) > $
^ < b e t e g s é g [ N,AT+ESS,PL ] INS(eken) > $
^ < e l ő j á t é k [ N,IN+ALL,PL ] INS(okba) > $
^ < á r a m l a t [ N,IN+ABL,PL ] INS(okból) > $
^ < t a s z í t [ V,COND,PRS,INDF,2,SG ] INS(anál) > $
^ < m a h a g ó n i [ N,PRP,SG ] INS(ért) > $
^ < t a n í t t a [ V,SBJV,PRS,INDF,2,SG ] DEL(t) > $
^ < t a n í t t a t [ V,SBJV,PRS,INDF,2,SG ] INS(ss) > $
^ < m e g t e k i n t é s [ N,IN+ESS,PL ] INS(ekben) > $
^ < m e g f o g a l m a z á s [ N,ON+ESS,SG ] INS(on) > $
^ < t u d o m á n y o s a b b [ N,INST,PL ] INS(akkal) > $
^ < a k c i ó f i l m [ N,PRP,PL ] INS(ekért) > $
^ < k á v é [ N,ACC,SG ] INS(t) > $
^ < b a j o n e t t [ N,IN+ESS,PL ] INS(ekben) > $
^ < s z í n ű [ N,ACC,PL ] INS(eket) > $
^ < t é t e l e s [ N,FRML,PL ] INS(ekként) > $
^ < b á m u l [ V,IND,PST,INDF,3,SG ] INS(t) > $
^ < s z á l k [ N,TRANS,SG ] DEL(a) > $
^ < s z á l k a [ N,TRANS,SG ] INS(ává) > $
^ < l i m u z i n [ N,ACC,SG ] INS(t) > $
^ < e s k ü v ő [ N,TRANS,PL ] INS(kké) > $
^ < k i p [ N,AT+ALL,SG ] DEL(a) > $
^ < k i p a [ N,AT+ALL,SG ] INS(ához) > $
^ < e l v [ N,ON+ESS,SG ] DEL(e) > $
^ < e l v e [ N,ON+ESS,SG ] INS(én) > $
^ < n a p k e l t [ N,NOM,PL ] DEL(e) > $
^ < n a p k e l t e [ N,NOM,PL ] INS(ék) > $
^ < l e g g y a k o r i b b [ N,ON+ALL,PL ] INS(akra) > $
^ < g y ö t ö r [ V,IND,PST,DEF,1,PL ] INS(tük) > $
^ < a s p e k t u s [ N,IN+ESS,PL ] INS(okban) > $
^ < k o r l á t o z ó [ N,ACC,SG ] INS(t) > $
^ < c s á k l y [ N,ON+ABL,SG ] DEL(a) > $
^ < c s á k l y a [ N,ON+ABL,SG ] INS(áról) > $
^ < b ő r b a j [ N,IN+ESS,SG ] INS(ban) > $
^ < n a p l e m e n [ N,TRANS,SG ] INS(téér) t e > $
^ < n a p l e m e n t [ N,TRANS,SG ] DEL(e) > $
^ < b a g o l y f é s z e k [ N,TRANS,SG ] INS(ért) > $
^ < m a r a d v á n y [ N,ON+ABL,PL ] INS(okról) > $
^ < n a g y b á c s i [ N,AT+ESS,PL ] INS(knál) > $
^ < g e r i n c [ N,ON+ESS,PL ] INS(ekben) > $
^ < t é s z t [ N,IN+ABL,PL ] DEL(a) > $
^ < t é s z t a [ N,IN+ABL,PL ] INS(ákból) > $
^ < [ N,NOM,SG ] INS(singul) a l á í r á s > $
^ < a [ N,NOM,SG ] DEL(láí) r á s > $
^ < a l á í r [ N,NOM,SG ] DEL(ás) > $
^ < l a p í t [ V,IND,PST,INDF,1,PL ] INS(ottunk) > $
^ < z á r ó j e l [ N,ON+ALL,SG ] INS(re) > $
^ < a l a k u l ó [ N,TRANS,PL ] INS(kká) > $
^ < t u d n i v a l ó [ N,DAT,PL ] INS(knak) > $
^ < h á r o m f o k o z a t ú [ N,ON+ABL,SG ] INS(ról) > $
^ < a l a c s o n y [ N,INST,PL ] INS(akkal) > $
^ < b e v e z e [ V,SBJV,PRS,INDF,2,SG ] DEL(t) > $
^ < b e v e z e t [ V,SBJV,PRS,INDF,2,SG ] INS(ss) > $
^ < b a n k k á r t y [ N,INST,PL ] INS(ákk) a > $
^ < b a n k k á r t y a [ N,INST,PL ] INS(l) > $
^ < f u r c s [ N,ON+ABL,SG ] DEL(a) > $
^ < f u r c s a [ N,ON+ABL,SG ] INS(áról) > $
^ < b u c k [ N,INST,SG ] INS(án) a > $
^ < b u c k a [ N,INST,SG ] INS(k) > $
^ < k o r t y [ N,ON+ALL,SG ] INS(ra) > $
^ < f e l e l ő s s é g [ N,IN+ESS,SG ] INS(éb) e > $
^ < f e l e l ő s s é g e [ N,IN+ESS,SG ] INS(n) > $
^ < k o n t y [ N,ON+ABL,SG ] INS(ról) > $
^ < f ü l b e m á s z ó [ N,INST,PL ] INS(kkal) > $
^ < p i l l a n a [ N,ACC,SG ] INS(tá) t a > $
^ < p i l l a n a t [ N,ACC,SG ] DEL(a) > $
^ < t é r d z o k n i [ N,ON+ABL,PL ] INS(król) > $
^ < [ N,NOM,PL ] DEL(betonkeverő) > $
^ < b e t o n k e v e r ő [ N,NOM,PL ] INS(plural) > $
^ < c s ö n d e s [ N,PRP,PL ] INS(ekért) > $
^ < f u t ó v e r s e n y [ N,NOM,PL ] INS(ek) > $
^ < k o r r e l á c i ó [ N,AT+ALL,PL ] INS(khoz) > $
^ < l e g r a g y o g ó b b [ N,ON+ABL,SG ] INS(ról) > $
^ < m e g t u d [ V,COND,PRS,DEF,1,PL ] INS(nánk) > $
^ < r e t t e g e t t [ N,ON+ESS,SG ] INS(en) > $
^ < g y e n g é n l á t ó [ N,ON+ABL,PL ] INS(król) > $
^ < r o m [ N,AT+ABL,SG ] DEL(a) > $
^ < r o m a [ N,AT+ABL,SG ] INS(ától) > $
^ < d e n a t u r á l [ V,IND,PST,DEF,2,SG ] INS(tad) > $
^ < v á l t á s [ N,AT+ESS,PL ] INS(oknál) > $
^ < n y o m t a t o t t [ N,TERM,SG ] INS(ig) > $
^ < é r t h e t ő [ N,ON+ESS,PL ] INS(eken) > $
^ < i s t á l l ó [ N,IN+ESS,PL ] INS(kban) > $
^ < s z e r v á l [ V,IND,PRS,DEF,2,PL ] INS(játok) > $
^ < k i t ö r é s [ N,IN+ALL,SG ] INS(be) > $
^ < u r a m [ N,IN+ABL,SG ] INS(ból) > $
^ < z á r d [ N,TRANS,PL ] DEL(a) > $
^ < z á r d a [ N,TRANS,PL ] INS(ákká) > $
^ < b a n d i t [ N,DAT,PL ] INS(ákn) a > $
^ < b a n d i t a [ N,DAT,PL ] INS(k) > $
^ < l [ N,IN+ABL,PL ] DEL(é) l e k > $
^ < l é [ N,IN+ABL,PL ] INS(e) l e k > $
^ < l é l [ N,IN+ABL,PL ] INS(k) e k > $
^ < l é l e k [ N,IN+ABL,PL ] INS(hez) > $
^ < h a n g s z e r [ N,DAT,PL ] INS(eket) > $
^ < d o p p i n g s z e r [ N,AT+ALL,PL ] INS(ekhez) > $
^ < á f o n y [ N,IN+ALL,PL ] DEL(a) > $
^ < á f o n y a [ N,IN+ALL,PL ] INS(áknál) > $
^ < m e g v i t a t á s [ N,IN+ESS,PL ] INS(okban) > $
^ < b e m u t a t k o z á s [ N,ON+ALL,SG ] INS(ra) > $
^ < ö s z v é r [ N,ON+ABL,PL ] INS(ekről) > $
^ < d i a g n ó z i s [ N,ON+ESS,SG ] INS(on) > $
^ < n y i l a t k o z [ V,SBJV,PRS,DEF,1,SG ] DEL(ik) > $
^ < n y i l a t k o z i k [ V,SBJV,PRS,DEF,1,SG ] INS(zam) > $
^ < m é r n ö k [ N,ON+ESS,SG ] INS(ön) > $
^ < c s í k o z [ V,SBJV,PRS,INDF,2,PL ] INS(zatok) > $
^ < i g n o r á l [ V,COND,PRS,DEF,3,SG ] INS(ná) > $
^ < t a v a s z i [ N,ON+ABL,SG ] INS(ról) > $
^ < p a d j a i n k [ N,AT+ESS,SG ] INS(nál) > $
^ < o r r v é r z é s [ N,TERM,PL ] INS(ekig) > $
^ < b a n k o d [ N,TERM,SG ] INS(ig) > $
^ < m i n i s z t e r e l n ö k [ N,AT+ESS,PL ] INS(ökön) > $
^ < f o n t o s a b b [ N,IN+ABL,PL ] INS(akból) > $
^ < t u l a j d o n s á g [ N,PRP,PL ] INS(okért) > $
^ < f i z e t é s [ N,ON+ESS,PL ] INS(eken) > $
^ < v á l t o z á s [ N,TERM,SG ] INS(sá) > $
^ < l a k ó k o c s i [ N,IN+ABL,SG ] INS(ból) > $
^ < m a s s z í v [ N,TRANS,SG ] INS(vá) > $
^ < v é s ő [ N,ON+ABL,SG ] INS(ről) > $
^ < h e g e d ű [ N,AT+ABL,PL ] INS(ktől) > $
^ < g ö r d e s z k [ N,IN+ABL,SG ] DEL(a) > $
^ < g ö r d e s z k a [ N,IN+ABL,SG ] INS(ából) > $
^ < k á v é d a r á l ó [ N,IN+ALL,SG ] INS(ba) > $
^ < l á n c r e a k c i ó [ N,AT+ABL,SG ] INS(tól) > $
^ < p i z s a m [ N,ON+ESS,SG ] INS(áb) a > $
^ < p i z s a m a [ N,ON+ESS,SG ] INS(n) > $
^ < i l l u s z t r á c i ó [ N,TRANS,PL ] INS(kká) > $
^ < c e n t r i f u g [ N,TRANS,SG ] DEL(a) > $
^ < c e n t r i f u g a [ N,TRANS,SG ] INS(ává) > $
^ < f r e k v e n c i [ N,INST,PL ] INS(ákk) a > $
^ < f r e k v e n c i a [ N,INST,PL ] INS(l) > $
^ < b é r [ V.PTCP,PRS ] DEL(e) l > $
^ < b é r e l [ V.PTCP,PRS ] INS(ő) > $
^ < t u r i s t [ N,IN+ALL,SG ] INS(áb) a > $
^ < p a r k o l ó h á [ N,AT+ALL,PL ] INS(zakho) z > $
^ < r e n d e z e t [ N,PRP,PL ] INS(tekér) t > $
^ < m e c h a n i z á l [ V,IND,PRS,INDF,2,SG ] INS(sz) > $
^ < t ű z ő g é p [ N,TERM,PL ] INS(ekig) > $
^ < d o b o s [ N,FRML,SG ] INS(ig) > $
^ < r e c e p t [ N,IN+ABL,SG ] INS(ből) > $
^ < z s á l y [ N,ACC,SG ] DEL(a) > $
^ < z s á l y a [ N,ACC,SG ] INS(át) > $
^ < ö s s z e b e s z é l [ V,COND,PRS,DEF,2,SG ] INS(néd) > $
^ < b e f e c s k e n d e z [ V,IND,PRS,DEF,2,PL ] INS(itek) > $
^ < f é l é v [ N,AT+ABL,SG ] DEL(e) > $
^ < f é l é v e [ N,AT+ABL,SG ] INS(étől) > $
^ < ö l t [ V,IND,PRS,DEF,3,PL ] INS(ik) > $
^ < e l i n t é z [ V,IND,PRS,DEF,2,SG ] INS(ed) > $
^ < g r ó f [ N,TRANS,SG ] INS(fá) > $
^ < l i b e r a l i z á c i ó [ N,ACC,SG ] INS(t) > $
^ < s á m l i [ N,ON+ALL,SG ] INS(ra) > $
^ < m e g u n [ V,IND,PST,INDF,1,SG ] INS(tam) > $
^ < s e b e s s é g [ N,ACC,SG ] INS(et) > $
^ < h e l y e s í r á s [ N,TRANS,PL ] INS(okká) > $
^ < v a l ó d i s á g [ N,IN+ALL,SG ] INS(áb) a > $
^ < k o r s z e r ű s í t [ V,SBJV,PRS,DEF,2,SG ] INS(sdor) > $
^ < r a v a s z k o d á s [ N,IN+ALL,PL ] INS(okba) > $
^ < l e g g y e n g é d e b b [ N,TERM,SG ] INS(ig) > $
^ < m á r t í r o m s á g [ N,ACC,PL ] INS(okat) > $
^ < b á r ó [ N,AT+ALL,SG ] INS(ra) > $
^ < k o c k á z t a t [ V,NFIN,3,PL ] INS(niuk) > $
^ < t o l [ N,PRP,PL ] INS(lakka) l > $
^ < k o n t á r [ N,ACC,SG ] INS(t) > $
^ < ö k ö l h a r c [ N,IN+ALL,PL ] INS(oknál) > $
^ < ü l t e t [ V,IND,PST,INDF,3,PL ] INS(tek) > $
^ < k a r á c s o n y f a d í s z [ N,ON+ABL,PL ] INS(ekről) > $
^ < é r t é k t ő z s d [ N,ON+ABL,SG ] DEL(e) > $
^ < é r t é k t ő z s d e [ N,ON+ABL,SG ] INS(éről) > $
^ < s z a g [ N,IN+ESS,PL ] INS(okban) > $
^ < r á v e [ V,NFIN ] DEL(sz) > $
^ < r á v e s z [ V,NFIN ] INS(nni) > $
^ < m i n i [ N,AT+ABL,PL ] INS(ktől) > $
^ < d o b ó k o c k [ N,ON+ALL,PL ] INS(ákr) a > $
^ < c s i l l a p í t [ V.PTCP,FUT ] INS(andó) > $
^ < s z a m i z d a t [ N,DAT,SG ] INS(nak) > $
^ < i s m e r e t l e n [ N,ON+ALL,SG ] INS(be) > $
^ < c s á b [ N,AT+ALL,PL ] INS(okhoz) > $
^ < f a j g y ű l ö l e t [ N,AT+ALL,SG ] INS(hez) > $
^ < d o m i n ó e f f e k t u s [ N,IN+ABL,PL ] INS(okból) > $
^ < f r e n o l ó g i [ N,IN+ALL,PL ] INS(ákb) a > $
^ < f e d e z [ V,COND,PRS,DEF,2,PL ] INS(nétek) > $
^ < o v i [ N,IN+ESS,SG ] INS(ban) > $
^ < p a p [ N,PRP,PL ] INS(ákk) a > $
^ < p a p a [ N,PRP,PL ] INS(l) > $
^ < s ü l t [ N,IN+ESS,PL ] INS(ekben) > $
^ < u d v a r [ N,IN+ESS,SG ] INS(ban) > $
^ < u n o k [ N,ON+ESS,PL ] DEL(a) > $
^ < u n o k a [ N,ON+ESS,PL ] INS(ákon) > $
^ < m é z e l [ V,SBJV,PRS,INDF,3,SG ] INS(jen) > $
^ < ú j s z e r ű [ N,ON+ABL,PL ] INS(ekről) > $
^ < z s á k m á n y [ N,TERM,SG ] INS(ig) > $
^ < k á s [ N,ON+ALL,PL ] INS(ákr) a > $
^ < s z a l o n [ N,ACC,PL ] INS(ká) k a > $
^ < s z a l o n k a [ N,ACC,PL ] INS(t) > $
^ < k ö n n y e l m ű s é g [ N,IN+ABL,PL ] INS(ekből) > $
^ < a r a n y o z o t t [ N,IN+ESS,PL ] INS(akban) > $
^ < v é r r o k o n s á g [ N,AT+ABL,SG ] INS(tól) > $
^ < s i n t ó [ N,ON+ESS,SG ] INS(n) > $
^ < h a s z o n é l v e z ő [ N,AT+ESS,SG ] INS(nél) > $
^ < m i r i g y [ N,TERM,SG ] INS(ig) > $
^ < b e f o l y á s o l [ V,SBJV,PRS,DEF,3,PL ] INS(ják) > $
^ < f e l k é s z í t [ V,IND,PRS,INDF,3,PL ] INS(enek) > $
^ < s z a g o l [ V,IND,PRS,INDF,1,PL ] INS(unk) > $
^ < c á r [ N,AT+ESS,SG ] INS(nál) > $
^ < b e t o n o z [ V,IND,PRS,INDF,2,PL ] INS(tok) > $
^ < v é g [ N,IN+ALL,PL ] INS(eknél) > $
^ < k e r e s ő l á m p [ N,ACC,SG ] DEL(a) > $
^ < k e r e s ő l á m p a [ N,ACC,SG ] INS(át) > $
^ < b á t y [ N,IN+ALL,SG ] INS(áb) a > $
^ < h u l l a m e r e v s é [ N,TERM,SG ] INS(gi) g > $
^ < n y ű g [ N,INST,SG ] INS(gel) > $
^ < ö s s z e f o g [ V,IND,PRS,INDF,2,SG ] INS(sz) > $
^ < á l l a t t a n [ N,DAT,PL ] INS(oknak) > $
^ < h a m v a s z t [ V,IND,PRS,DEF,3,PL ] INS(ják) > $
^ < e x t r a v a g á n s [ N,ON+ALL,PL ] INS(akra) > $
^ < a s s z a s z i n [ N,IN+ALL,SG ] INS(ba) > $
^ < j o g [ N,IN+ALL,SG ] INS(áb) a > $
^ < í r á s o s [ N,TRANS,PL ] INS(akká) > $
^ < b ő s é g e s [ N,IN+ESS,SG ] INS(ben) > $
^ < h a v e r [ N,AT+ALL,SG ] INS(hoz) > $
^ < l e g h a s z o n t a l a n a b b [ N,DAT,SG ] INS(nak) > $
^ < e m l é k m ű [ N,DAT,SG ] INS(nek) > $
^ < j e l k é p e s [ N,IN+ABL,SG ] INS(ből) > $
^ < s z í v e d [ N,ON+ALL,SG ] INS(re) > $
^ < n y u g d í j a s k o r [ N,IN+ESS,SG ] INS(ban) > $
^ < l e g k e m é n y e b b [ N,IN+ALL,SG ] INS(e) > $
^ < z s i b b a d [ V,COND,PRS,DEF,3,PL ] INS(nák) > $
^ < c s ö k k e n t é s [ N,IN+ESS,SG ] INS(éb) e > $
^ < c s ö k k e n t é s e [ N,IN+ESS,SG ] INS(n) > $
^ < f l a m i n g ó [ N,PRP,SG ] INS(ért) > $
^ < j e l e n s é g [ N,NOM,PL ] INS(ek) > $
^ < v í z j e l [ N,IN+ALL,SG ] INS(be) > $
^ < c s ö b ö r [ N,IN+ESS,SG ] INS(ben) > $
^ < l é p é s [ N,ON+ESS,SG ] DEL(e) > $
^ < l é p é s e [ N,ON+ESS,SG ] INS(én) > $
^ < l e v e l e z é s [ N,INST,SG ] INS(sel) > $
^ < h ó n a p j [ N,AT+ESS,SG ] DEL(a) > $
^ < h ó n a p j a [ N,AT+ESS,SG ] INS(ánál) > $
^ < a g y [ N,TERM,PL ] INS(akká) > $
^ < k é t s é g b e e s é s [ N,AT+ESS,PL ] INS(eknél) > $
^ < m e g i s m e r t e t é s [ N,ON+ABL,PL ] INS(ekről) > $
^ < l e g t a r k á b b [ N,TRANS,PL ] INS(akká) > $
^ < b í r ó s á g i [ N,ACC,SG ] INS(t) > $
^ < p i k á n s [ N,INST,SG ] INS(sal) > $
^ < p a d l ó [ N,IN+ESS,SG ] INS(ban) > $
^ < s z e l e k c i ó [ N,IN+ESS,PL ] INS(kban) > $
^ < t ő z s d [ N,TRANS,SG ] DEL(e) > $
^ < t ő z s d e [ N,TRANS,SG ] INS(évé) > $
^ < r e l í g i ó [ N,AT+ABL,PL ] INS(któl) > $
^ < k o o r d i n [ N,ACC,SG ] INS(át) á t a > $
^ < k o o r d i n á t [ N,ACC,SG ] DEL(a) > $
^ < k u p o [ N,AT+ABL,SG ] INS(látó) l a > $
^ < k u p o l [ N,AT+ABL,SG ] DEL(a) > $
^ < p ó k e r a r c [ N,IN+ALL,PL ] INS(okba) > $
^ < i n v e s z t á l [ V.PTCP,PST ] INS(t) > $
^ < b a z s a r ó z s [ N,ON+ABL,PL ] DEL(a) > $
^ < b a z s a r ó z s a [ N,ON+ABL,PL ] INS(ákról) > $
^ < l á t h a t a t l a n a b b [ N,DAT,SG ] INS(nak) > $
^ < o t t h o n [ N,IN+ALL,PL ] INS(oknál) > $
^ < f e l t é t e l e s [ N,IN+ALL,SG ] INS(be) > $
^ < f e j l e s z t ő [ N,IN+ABL,SG ] INS(ből) > $
^ < v a j a z [ V,IND,PST,INDF,1,PL ] INS(tunk) > $
^ < i m m o b i l i z á l [ V,COND,PRS,INDF,1,SG ] INS(nék) > $
^ < á t h á g h a t a t l a n [ N,ACC,PL ] INS(okat) > $
^ < k e m p i n g s z é k [ N,IN+ESS,PL ] INS(ekben) > $
^ < f e l v o n ó [ N,ON+ALL,PL ] INS(kra) > $
^ < s z á m o s [ N,AT+ABL,PL ] INS(aktól) > $
^ < t e r j e d e l e m [ N,FRML,SG ] INS(ként) > $
^ < e l i s m e r [ V,SBJV,PRS,INDF,1,PL ] INS(jünk) > $
